tax_id,psychrophilic
199596,TRUE
71433,TRUE
153731,TRUE
1111733,TRUE
1792834,TRUE
258723,TRUE
33918,TRUE
2037900,TRUE
69367,TRUE
33884,TRUE
209639,TRUE
64975,TRUE
1603353,TRUE
61656,TRUE
69974,TRUE
989,TRUE
374837,TRUE
1679163,TRUE
2014805,TRUE
313587,TRUE
162393,TRUE
82380,TRUE
262077,TRUE
295068,TRUE
266835,TRUE
262076,TRUE
29427,TRUE
1300302,TRUE
1300294,TRUE
39645,TRUE
1300283,TRUE
33917,TRUE
442526,TRUE
199592,TRUE
126843,TRUE
270350,TRUE
1458122,TRUE
119864,TRUE
1300272,TRUE
1524097,TRUE
1223527,TRUE
2725995,TRUE
270351,TRUE
1163748,TRUE
227605,TRUE
86796,TRUE
36805,TRUE
28104,TRUE
279826,TRUE
39956,TRUE
36807,TRUE
408,TRUE
269069,TRUE
1267217,TRUE
57043,TRUE
49186,TRUE
39844,TRUE
133552,TRUE
1452538,TRUE
1917180,TRUE
940190,TRUE
67574,TRUE
462710,TRUE
48074,TRUE
1091046,TRUE
1791,TRUE
1770,TRUE
261654,TRUE
582,TRUE
111292,TRUE
69362,TRUE
187980,TRUE
478,TRUE
1716077,TRUE
90240,TRUE
227316,TRUE
346665,TRUE
69368,TRUE
355930,TRUE
34062,TRUE
428031,TRUE
39687,TRUE
44454,TRUE
1908308,TRUE
121616,TRUE
319709,TRUE
279828,TRUE
2033,TRUE
78556,TRUE
247022,TRUE
90241,TRUE
1790,TRUE
230091,TRUE
179095,TRUE
1336243,TRUE
69370,TRUE
3344666,TRUE
180434,TRUE
262898,TRUE
1955052,TRUE
57480,TRUE
692994,TRUE
89067,TRUE
1391627,TRUE
254955,TRUE
1401690,TRUE
1202962,TRUE
337005,TRUE
180435,TRUE
29405,TRUE
1799,TRUE
1270,TRUE
1354267,TRUE
254954,TRUE
156977,TRUE
1855725,TRUE
86173,TRUE
69539,TRUE
110539,TRUE
1812349,TRUE
111291,TRUE
80854,TRUE
886377,TRUE
1764,TRUE
37916,TRUE
126673,TRUE
75922,TRUE
36813,TRUE
1794,TRUE
1335622,TRUE
228230,TRUE
292462,TRUE
190147,TRUE
75920,TRUE
1226752,TRUE
1793,TRUE
43304,TRUE
28045,TRUE
83262,TRUE
146017,TRUE
1783,TRUE
56689,TRUE
1773,TRUE
1226753,TRUE
1766,TRUE
29314,TRUE
1777,TRUE
39688,TRUE
169765,TRUE
1209984,TRUE
146021,TRUE
43348,TRUE
1122247,TRUE
39695,TRUE
1804,TRUE
187102,TRUE
1810,TRUE
1775,TRUE
1772,TRUE
1800,TRUE
1787,TRUE
76832,TRUE
1236609,TRUE
561067,TRUE
98668,TRUE
39694,TRUE
1792,TRUE
144549,TRUE
44010,TRUE
1768,TRUE
144550,TRUE
258533,TRUE
28445,TRUE
146018,TRUE
1265312,TRUE
53376,TRUE
212765,TRUE
153971,TRUE
36814,TRUE
39691,TRUE
141349,TRUE
1784,TRUE
110505,TRUE
222805,TRUE
1460372,TRUE
1801,TRUE
216929,TRUE
1341646,TRUE
1788,TRUE
319706,TRUE
1782,TRUE
39692,TRUE
1781,TRUE
28047,TRUE
1776,TRUE
258505,TRUE
220927,TRUE
39693,TRUE
47839,TRUE
59750,TRUE
2212479,TRUE
1780,TRUE
1789,TRUE
1807,TRUE
525368,TRUE
1767,TRUE
1797,TRUE
1778,TRUE
1771,TRUE
1823,TRUE
1206723,TRUE
53461,TRUE
326522,TRUE
257275,TRUE
1206739,TRUE
326523,TRUE
1210076,TRUE
75688,TRUE
282199,TRUE
28091,TRUE
145285,TRUE
2576308,TRUE
63128,TRUE
1206735,TRUE
941184,TRUE
228599,TRUE
67774,TRUE
1691563,TRUE
83456,TRUE
209246,TRUE
1227500,TRUE
1314754,TRUE
37330,TRUE
797304,TRUE
1210093,TRUE
797303,TRUE
37329,TRUE
37327,TRUE
45979,TRUE
28449,TRUE
1206721,TRUE
64602,TRUE
29288,TRUE
1210067,TRUE
228600,TRUE
640030,TRUE
248552,TRUE
53430,TRUE
53432,TRUE
132249,TRUE
300029,TRUE
209249,TRUE
280618,TRUE
53429,TRUE
263910,TRUE
1210098,TRUE
619304,TRUE
1227495,TRUE
1210096,TRUE
37333,TRUE
1210080,TRUE
480520,TRUE
1931275,TRUE
37332,TRUE
44470,TRUE
1818,TRUE
67263,TRUE
150832,TRUE
1210072,TRUE
1210070,TRUE
208602,TRUE
85688,TRUE
1210073,TRUE
37328,TRUE
1210089,TRUE
1206728,TRUE
34011,TRUE
1206736,TRUE
1210071,TRUE
95162,TRUE
115979,TRUE
1206734,TRUE
2800120,TRUE
220687,TRUE
1223549,TRUE
13769,TRUE
34,TRUE
179467,TRUE
203799,TRUE
1804624,TRUE
109329,TRUE
694055,TRUE
46182,TRUE
29299,TRUE
867902,TRUE
46176,TRUE
141693,TRUE
135193,TRUE
2479765,TRUE
60489,TRUE
391616,TRUE
529,TRUE
125288,TRUE
2014,TRUE
46179,TRUE
96468,TRUE
180198,TRUE
46178,TRUE
158500,TRUE
46177,TRUE
1909734,TRUE
1246444,TRUE
43678,TRUE
1888209,TRUE
46181,TRUE
161536,TRUE
189691,TRUE
82346,TRUE
209247,TRUE
28255,TRUE
59839,TRUE
279238,TRUE
450804,TRUE
157465,TRUE
200618,TRUE
179819,TRUE
37484,TRUE
109465,TRUE
180199,TRUE
46172,TRUE
182710,TRUE
124285,TRUE
157839,TRUE
1220558,TRUE
1655543,TRUE
1247,TRUE
44251,TRUE
1255632,TRUE
46173,TRUE
2047734,TRUE
65515,TRUE
59846,TRUE
205844,TRUE
1820010,TRUE
160799,TRUE
109330,TRUE
1849018,TRUE
171404,TRUE
130049,TRUE
171401,TRUE
48935,TRUE
171693,TRUE
46171,TRUE
46180,TRUE
116718,TRUE
46174,TRUE
129578,TRUE
1219057,TRUE
391626,TRUE
160689,TRUE
221028,TRUE
1246485,TRUE
46240,TRUE
188908,TRUE
260085,TRUE
2136109,TRUE
103815,TRUE
103838,TRUE
1924271,TRUE
253703,TRUE
1354268,TRUE
220378,TRUE
141451,TRUE
79264,TRUE
64978,TRUE
290586,TRUE
84158,TRUE
717606,TRUE
237530,TRUE
29320,TRUE
134537,TRUE
1349779,TRUE
93221,TRUE
1220565,TRUE
1977292,TRUE
1406,TRUE
2020716,TRUE
1477,TRUE
200132,TRUE
93222,TRUE
1837343,TRUE
288426,TRUE
44252,TRUE
114136,TRUE
1378093,TRUE
2489174,TRUE
1349794,TRUE
157910,TRUE
1122929,TRUE
1464,TRUE
93219,TRUE
1349777,TRUE
225915,TRUE
55209,TRUE
2049468,TRUE
274593,TRUE
172713,TRUE
117184,TRUE
252970,TRUE
159450,TRUE
75105,TRUE
219649,TRUE
1220566,TRUE
60549,TRUE
1945662,TRUE
34004,TRUE
78058,TRUE
59814,TRUE
60548,TRUE
228574,TRUE
2006130,TRUE
279208,TRUE
1087481,TRUE
92647,TRUE
34005,TRUE
670079,TRUE
169760,TRUE
160487,TRUE
1200993,TRUE
2048549,TRUE
65735,TRUE
78057,TRUE
135740,TRUE
1122925,TRUE
2057004,TRUE
1526551,TRUE
553,TRUE
1367847,TRUE
1446473,TRUE
34007,TRUE
44253,TRUE
1218115,TRUE
189426,TRUE
93218,TRUE
1917181,TRUE
189685,TRUE
169430,TRUE
49283,TRUE
82367,TRUE
34006,TRUE
34002,TRUE
1701573,TRUE
53463,TRUE
89498,TRUE
184748,TRUE
169427,TRUE
257454,TRUE
2884454,TRUE
290306,TRUE
36873,TRUE
2491866,TRUE
77675,TRUE
2489002,TRUE
1820333,TRUE
266,TRUE
93220,TRUE
148447,TRUE
74109,TRUE
326544,TRUE
1813876,TRUE
101689,TRUE
151894,TRUE
304,TRUE
747,TRUE
1254,TRUE
2478468,TRUE
2023717,TRUE
1426,TRUE
425511,TRUE
1302659,TRUE
1909290,TRUE
1920505,TRUE
2817027,TRUE
230089,TRUE
279827,TRUE
1674310,TRUE
153151,TRUE
866565,TRUE
38293,TRUE
81857,TRUE
200904,TRUE
1174504,TRUE
425512,TRUE
176291,TRUE
171441,TRUE
173053,TRUE
2027871,TRUE
531,TRUE
29443,TRUE
866564,TRUE
221799,TRUE
56192,TRUE
984,TRUE
1580596,TRUE
55207,TRUE
2081981,TRUE
55208,TRUE
146806,TRUE
102,TRUE
228899,TRUE
1796922,TRUE
1614636,TRUE
425514,TRUE
264736,TRUE
1920175,TRUE
553611,TRUE
38294,TRUE
244,TRUE
141679,TRUE
171438,TRUE
28101,TRUE
504936,TRUE
425513,TRUE
106147,TRUE
1826909,TRUE
342950,TRUE
1769250,TRUE
1614635,TRUE
161361,TRUE
54062,TRUE
414049,TRUE
913101,TRUE
543877,TRUE
171439,TRUE
332657,TRUE
1965254,TRUE
335476,TRUE
1642819,TRUE
230088,TRUE
2170575,TRUE
658,TRUE
21,TRUE
81476,TRUE
1855371,TRUE
703,TRUE
1517763,TRUE
151784,TRUE
1354269,TRUE
291112,TRUE
1843235,TRUE
1248440,TRUE
61647,TRUE
53483,TRUE
555,TRUE
556055,TRUE
584,TRUE
288,TRUE
287,TRUE
98671,TRUE
585,TRUE
43657,TRUE
126385,TRUE
185641,TRUE
43659,TRUE
43656,TRUE
1835254,TRUE
2697569,TRUE
1846260,TRUE
61150,TRUE
1743165,TRUE
556054,TRUE
587,TRUE
588,TRUE
156979,TRUE
176898,TRUE
1115515,TRUE
1977320,TRUE
351345,TRUE
556053,TRUE
195748,TRUE
2050951,TRUE
1521328,TRUE
394751,TRUE
184924,TRUE
1973495,TRUE
272241,TRUE
2694930,TRUE
1938816,TRUE
53247,TRUE
93380,TRUE
298657,TRUE
386305,TRUE
183417,TRUE
93369,TRUE
163879,TRUE
1117318,TRUE
333965,TRUE
2042995,TRUE
566,TRUE
1888912,TRUE
166935,TRUE
328412,TRUE
1703256,TRUE
2027290,TRUE
1348114,TRUE
1315273,TRUE
2478538,TRUE
1117314,TRUE
1424337,TRUE
1236530,TRUE
1123015,TRUE
1236529,TRUE
254161,TRUE
29438,TRUE
316,TRUE
291995,TRUE
29435,TRUE
78327,TRUE
301,TRUE
294,TRUE
47885,TRUE
3110772,TRUE
43263,TRUE
298,TRUE
53406,TRUE
46679,TRUE
76759,TRUE
303,TRUE
76760,TRUE
2968969,TRUE
86175,TRUE
86186,TRUE
3022791,TRUE
1215114,TRUE
425504,TRUE
300,TRUE
46257,TRUE
2968968,TRUE
1215105,TRUE
1215106,TRUE
915099,TRUE
1215103,TRUE
306,TRUE
1215093,TRUE
74829,TRUE
86183,TRUE
298908,TRUE
1215098,TRUE
1218129,TRUE
1215092,TRUE
203192,TRUE
2994495,TRUE
333,TRUE
1215115,TRUE
211669,TRUE
145373,TRUE
281467,TRUE
1491831,TRUE
176598,TRUE
1461,TRUE
54011,TRUE
57029,TRUE
45611,TRUE
75291,TRUE
3074860,TRUE
54010,TRUE
69284,TRUE
2586924,TRUE
1646,TRUE
1123032,TRUE
1577474,TRUE
266061,TRUE
317,TRUE
1123025,TRUE
126157,TRUE
190721,TRUE
1336806,TRUE
88364,TRUE
1077947,TRUE
1871065,TRUE
54291,TRUE
289483,TRUE
357794,TRUE
33888,TRUE
34038,TRUE
2020870,TRUE
1896944,TRUE
1750,TRUE
154108,TRUE
49278,TRUE
153494,TRUE
574964,TRUE
37331,TRUE
2282554,TRUE
575,TRUE
76761,TRUE
1123021,TRUE
29449,TRUE
1123036,TRUE
1795041,TRUE
128785,TRUE
33907,TRUE
2231601,TRUE
67573,TRUE
174037,TRUE
1921578,TRUE
230495,TRUE
75289,TRUE
83619,TRUE
153376,TRUE
204072,TRUE
158891,TRUE
1891671,TRUE
197345,TRUE
632140,TRUE
33887,TRUE
384,TRUE
1678131,TRUE
173990,TRUE
105219,TRUE
52131,TRUE
147825,TRUE
762903,TRUE
156994,TRUE
102227,TRUE
145458,TRUE
251,TRUE
1218114,TRUE
67576,TRUE
2583231,TRUE
305977,TRUE
197461,TRUE
2879115,TRUE
1484460,TRUE
56810,TRUE
1636188,TRUE
1113655,TRUE
192812,TRUE
453575,TRUE
158890,TRUE
359,TRUE
103816,TRUE
418630,TRUE
219571,TRUE
74031,TRUE
1949083,TRUE
57676,TRUE
49319,TRUE
1123064,TRUE
189381,TRUE
257708,TRUE
194249,TRUE
1903072,TRUE
1123060,TRUE
189382,TRUE
1220581,TRUE
1949082,TRUE
50717,TRUE
1829,TRUE
1062,TRUE
198092,TRUE
1673,TRUE
93684,TRUE
191292,TRUE
693023,TRUE
85336,TRUE
1219023,TRUE
89524,TRUE
42256,TRUE
1715692,TRUE
53972,TRUE
656894,TRUE
169480,TRUE
1869190,TRUE
418750,TRUE
172042,TRUE
129922,TRUE
351205,TRUE
1448136,TRUE
1054996,TRUE
76305,TRUE
77777,TRUE
336829,TRUE
184065,TRUE
143223,TRUE
93683,TRUE
101070,TRUE
159346,TRUE
223392,TRUE
758,TRUE
1888910,TRUE
439029,TRUE
269796,TRUE
1812262,TRUE
87461,TRUE
1188250,TRUE
28092,TRUE
1219030,TRUE
150831,TRUE
982,TRUE
1981892,TRUE
52603,TRUE
1816181,TRUE
43057,TRUE
1949081,TRUE
1808881,TRUE
43767,TRUE
1123231,TRUE
2060666,TRUE
33008,TRUE
300028,TRUE
43675,TRUE
1349768,TRUE
396,TRUE
386302,TRUE
525371,TRUE
1336208,TRUE
1949085,TRUE
287099,TRUE
99655,TRUE
1061,TRUE
38312,TRUE
13656,TRUE
160791,TRUE
81569,TRUE
201185,TRUE
1783499,TRUE
1658618,TRUE
2434,TRUE
146919,TRUE
398,TRUE
74570,TRUE
28901,TRUE
430457,TRUE
1267424,TRUE
1123237,TRUE
404433,TRUE
149710,TRUE
394506,TRUE
459885,TRUE
59203,TRUE
286802,TRUE
59202,TRUE
2703793,TRUE
286804,TRUE
1236523,TRUE
131111,TRUE
1123251,TRUE
181487,TRUE
615,TRUE
1660,TRUE
131110,TRUE
59205,TRUE
52768,TRUE
132933,TRUE
1737515,TRUE
100469,TRUE
1120946,TRUE
523696,TRUE
59207,TRUE
52773,TRUE
59201,TRUE
61651,TRUE
1454,TRUE
458197,TRUE
29316,TRUE
160434,TRUE
1574308,TRUE
1123240,TRUE
1120947,TRUE
1966460,TRUE
240427,TRUE
25,TRUE
2703794,TRUE
93973,TRUE
623,TRUE
38313,TRUE
300181,TRUE
637905,TRUE
43661,TRUE
260365,TRUE
622,TRUE
82996,TRUE
271098,TRUE
311789,TRUE
271097,TRUE
1336233,TRUE
137545,TRUE
271099,TRUE
150120,TRUE
61652,TRUE
256839,TRUE
271096,TRUE
50422,TRUE
2590884,TRUE
260364,TRUE
23,TRUE
60961,TRUE
212020,TRUE
2487742,TRUE
934143,TRUE
621,TRUE
1738770,TRUE
225848,TRUE
24,TRUE
624,TRUE
1219051,TRUE
28454,TRUE
1280,TRUE
120107,TRUE
1837376,TRUE
1987382,TRUE
13689,TRUE
301154,TRUE
152682,TRUE
254757,TRUE
563,TRUE
121428,TRUE
254759,TRUE
28212,TRUE
1459,TRUE
1715693,TRUE
33052,TRUE
254758,TRUE
80881,TRUE
1090320,TRUE
1826607,TRUE
1848194,TRUE
1208342,TRUE
33018,TRUE
1219039,TRUE
1955255,TRUE
269672,TRUE
117207,TRUE
1220576,TRUE
651663,TRUE
93065,TRUE
39122,TRUE
1813878,TRUE
37483,TRUE
447471,TRUE
570012,TRUE
166793,TRUE
33027,TRUE
1219048,TRUE
1641715,TRUE
33050,TRUE
1591408,TRUE
1476,TRUE
630626,TRUE
68569,TRUE
257003,TRUE
1123264,TRUE
28214,TRUE
1742264,TRUE
995,TRUE
1219054,TRUE
76947,TRUE
913100,TRUE
185951,TRUE
28213,TRUE
93064,TRUE
185950,TRUE
172044,TRUE
135719,TRUE
77025,TRUE
173675,TRUE
46429,TRUE
13690,TRUE
108,TRUE
1219059,TRUE
29378,TRUE
56193,TRUE
40681,TRUE
93061,TRUE
1281,TRUE
888745,TRUE
29379,TRUE
1450134,TRUE
40324,TRUE
1282,TRUE
29385,TRUE
1154862,TRUE
74703,TRUE
145393,TRUE
29382,TRUE
83617,TRUE
1292,TRUE
70255,TRUE
201829,TRUE
46126,TRUE
128780,TRUE
176280,TRUE
224030,TRUE
29380,TRUE
1326,TRUE
216778,TRUE
1236960,TRUE
71237,TRUE
1288,TRUE
94138,TRUE
283734,TRUE
170573,TRUE
28035,TRUE
1255645,TRUE
1293,TRUE
72758,TRUE
1283,TRUE
1285,TRUE
246432,TRUE
921,TRUE
1290,TRUE
155085,TRUE
1294,TRUE
336566,TRUE
74707,TRUE
1141106,TRUE
342451,TRUE
176279,TRUE
888833,TRUE
315405,TRUE
165758,TRUE
1311,TRUE
1328,TRUE
29389,TRUE
1105256,TRUE
1329,TRUE
1334,TRUE
1336,TRUE
1123302,TRUE
119602,TRUE
40041,TRUE
1123299,TRUE
1123300,TRUE
1210006,TRUE
1123301,TRUE
76860,TRUE
525379,TRUE
45634,TRUE
197614,TRUE
889201,TRUE
1640501,TRUE
59310,TRUE
1302,TRUE
1671923,TRUE
888746,TRUE
889204,TRUE
1313,TRUE
1303,TRUE
229549,TRUE
28037,TRUE
149015,TRUE
1888195,TRUE
119224,TRUE
102684,TRUE
114652,TRUE
1346,TRUE
1825069,TRUE
1309,TRUE
1337,TRUE
254785,TRUE
82348,TRUE
1936207,TRUE
150054,TRUE
1891914,TRUE
1814128,TRUE
1095731,TRUE
1338,TRUE
1123306,TRUE
1811193,TRUE
1123307,TRUE
1123312,TRUE
246201,TRUE
1307,TRUE
1305,TRUE
1340,TRUE
1314,TRUE
176090,TRUE
257758,TRUE
1304,TRUE
2021971,TRUE
888807,TRUE
1308,TRUE
33904,TRUE
1343,TRUE
66423,TRUE
2006131,TRUE
1911,TRUE
285529,TRUE
1970,TRUE
1124239,TRUE
1303692,TRUE
1314751,TRUE
249581,TRUE
195801,TRUE
1176482,TRUE
90079,TRUE
1706046,TRUE
226217,TRUE
173858,TRUE
53336,TRUE
1695161,TRUE
85558,TRUE
183763,TRUE
59298,TRUE
66894,TRUE
291182,TRUE
198093,TRUE
51201,TRUE
419007,TRUE
149016,TRUE
2029677,TRUE
173856,TRUE
67267,TRUE
1912,TRUE
698418,TRUE
59299,TRUE
1349,TRUE
107401,TRUE
66431,TRUE
285578,TRUE
229486,TRUE
249580,TRUE
82638,TRUE
1701085,TRUE
67339,TRUE
1054862,TRUE
399969,TRUE
291180,TRUE
1128682,TRUE
1123318,TRUE
998084,TRUE
156453,TRUE
909926,TRUE
68228,TRUE
1903071,TRUE
67273,TRUE
2698830,TRUE
146821,TRUE
146819,TRUE
73044,TRUE
249567,TRUE
34071,TRUE
104205,TRUE
1663198,TRUE
476551,TRUE
1305627,TRUE
97398,TRUE
202862,TRUE
55404,TRUE
67581,TRUE
84590,TRUE
104269,TRUE
1888914,TRUE
1934,TRUE
68180,TRUE
47481,TRUE
474953,TRUE
146820,TRUE
2740405,TRUE
227882,TRUE
29303,TRUE
66866,TRUE
53446,TRUE
1887,TRUE
35621,TRUE
68042,TRUE
104270,TRUE
565442,TRUE
104268,TRUE
666,TRUE
63655,TRUE
64642,TRUE
1123359,TRUE
42777,TRUE
2426,TRUE
870903,TRUE
146829,TRUE
218144,TRUE
96773,TRUE
103836,TRUE
1671023,TRUE
340021,TRUE
1869227,TRUE
51173,TRUE
1977868,TRUE
1123515,TRUE
1970234,TRUE
361277,TRUE
1661,TRUE
60443,TRUE
221989,TRUE
401470,TRUE
663,TRUE
1123367,TRUE
158852,TRUE
36861,TRUE
147577,TRUE
332249,TRUE
1123358,TRUE
1671022,TRUE
118246,TRUE
360241,TRUE
111806,TRUE
680,TRUE
120370,TRUE
1123514,TRUE
1123365,TRUE
59561,TRUE
926,TRUE
1970232,TRUE
1977869,TRUE
137584,TRUE
945543,TRUE
153622,TRUE
2056778,TRUE
926566,TRUE
1321610,TRUE
171437,TRUE
57704,TRUE
1679495,TRUE
44753,TRUE
1812100,TRUE
92172,TRUE
53522,TRUE
292806,TRUE
1408478,TRUE
2739,TRUE
76113,TRUE
1912094,TRUE
1219356,TRUE
213588,TRUE
2584524,TRUE
47312,TRUE
82788,TRUE
401471,TRUE
1943576,TRUE
928,TRUE
2061,TRUE
1223522,TRUE
670,TRUE
29494,TRUE
212667,TRUE
1249,TRUE
1583,TRUE
361280,TRUE
190897,TRUE
1123492,TRUE
676,TRUE
104609,TRUE
1348635,TRUE
340172,TRUE
675,TRUE
61016,TRUE
137591,TRUE
278860,TRUE
1219074,TRUE
171383,TRUE
142461,TRUE
672,TRUE
296199,TRUE
29495,TRUE
65505,TRUE
674,TRUE
1763883,TRUE
29497,TRUE
106590,TRUE
71388,TRUE
2036821,TRUE
170651,TRUE
689,TRUE
28172,TRUE
671,TRUE
252583,TRUE
1123498,TRUE
265668,TRUE
203482,TRUE
62763,TRUE
1616,TRUE
1051649,TRUE
1224743,TRUE
190893,TRUE
480284,TRUE
1219068,TRUE
84407,TRUE
224312,TRUE
669,TRUE
393090,TRUE
1051646,TRUE
47951,TRUE
79660,TRUE
101059,TRUE
50718,TRUE
45658,TRUE
1615,TRUE
46256,TRUE
256731,TRUE
302167,TRUE
2100116,TRUE
225323,TRUE
45465,TRUE
170661,TRUE
469869,TRUE
281,TRUE
290111,TRUE
89061,TRUE
33007,TRUE
1382466,TRUE
63186,TRUE
3119913,TRUE
280,TRUE
150053,TRUE
1219362,TRUE
339,TRUE
350,TRUE
333964,TRUE
633,TRUE
287098,TRUE
186280,TRUE
158877,TRUE
202772,TRUE
72806,TRUE
2048558,TRUE
143224,TRUE
1808945,TRUE
29318,TRUE
120045,TRUE
325472,TRUE
155866,TRUE
2483812,TRUE
1502297,TRUE
3119912,TRUE
40561,TRUE
290110,TRUE
245188,TRUE
110,TRUE
398743,TRUE
1629,TRUE
150052,TRUE
