tax_id,thermophilic
149715,TRUE
69969,TRUE
39844,TRUE
65552,TRUE
381,TRUE
135739,TRUE
1673631,TRUE
643747,TRUE
69974,TRUE
252966,TRUE
106262,TRUE
1006,TRUE
75985,TRUE
129985,TRUE
86796,TRUE
1134405,TRUE
71237,TRUE
1122214,TRUE
2086470,TRUE
52022,TRUE
69968,TRUE
1150474,TRUE
262077,TRUE
150056,TRUE
1122195,TRUE
228957,TRUE
172827,TRUE
228959,TRUE
213248,TRUE
990712,TRUE
863370,TRUE
1862713,TRUE
85403,TRUE
1168289,TRUE
604331,TRUE
71433,TRUE
277,TRUE
191770,TRUE
198483,TRUE
28104,TRUE
884155,TRUE
1679163,TRUE
604332,TRUE
1917180,TRUE
2201189,TRUE
2026184,TRUE
69967,TRUE
2696285,TRUE
2806023,TRUE
1033846,TRUE
570855,TRUE
1122199,TRUE
910412,TRUE
228956,TRUE
1324956,TRUE
1242148,TRUE
883126,TRUE
198482,TRUE
126843,TRUE
389480,TRUE
198484,TRUE
186192,TRUE
228958,TRUE
2809031,TRUE
1236220,TRUE
643867,TRUE
1964194,TRUE
279826,TRUE
1163748,TRUE
49340,TRUE
213231,TRUE
2200,TRUE
1715806,TRUE
145263,TRUE
1927129,TRUE
1458122,TRUE
1122233,TRUE
399549,TRUE
1175445,TRUE
1884223,TRUE
2014805,TRUE
69365,TRUE
2320,TRUE
162393,TRUE
2213,TRUE
145262,TRUE
2190,TRUE
2210,TRUE
1006005,TRUE
462710,TRUE
1045764,TRUE
36806,TRUE
2189,TRUE
33883,TRUE
2186,TRUE
36805,TRUE
286152,TRUE
99938,TRUE
57043,TRUE
1520800,TRUE
83982,TRUE
2082189,TRUE
523846,TRUE
394967,TRUE
43687,TRUE
674972,TRUE
2180,TRUE
155863,TRUE
882090,TRUE
49341,TRUE
83171,TRUE
1301915,TRUE
49339,TRUE
680118,TRUE
73913,TRUE
667126,TRUE
2164,TRUE
2546128,TRUE
47304,TRUE
39669,TRUE
246786,TRUE
1236046,TRUE
79601,TRUE
153731,TRUE
438856,TRUE
2224,TRUE
317575,TRUE
2322,TRUE
2614238,TRUE
67760,TRUE
697197,TRUE
2181,TRUE
145261,TRUE
1175444,TRUE
213185,TRUE
246613,TRUE
33884,TRUE
69362,TRUE
33918,TRUE
398050,TRUE
1525,TRUE
1852,TRUE
33885,TRUE
1270,TRUE
230091,TRUE
124798,TRUE
82380,TRUE
1908308,TRUE
1716077,TRUE
69369,TRUE
147065,TRUE
69366,TRUE
261654,TRUE
262898,TRUE
355930,TRUE
104336,TRUE
69368,TRUE
199592,TRUE
676965,TRUE
2052,TRUE
67574,TRUE
1223527,TRUE
69363,TRUE
887899,TRUE
3062783,TRUE
886377,TRUE
55779,TRUE
202604,TRUE
1348634,TRUE
323761,TRUE
1122237,TRUE
69367,TRUE
69370,TRUE
284570,TRUE
121616,TRUE
264732,TRUE
1266720,TRUE
1336243,TRUE
179095,TRUE
88568,TRUE
2972948,TRUE
36807,TRUE
252514,TRUE
29405,TRUE
585198,TRUE
3051332,TRUE
254955,TRUE
254954,TRUE
279828,TRUE
1812349,TRUE
337005,TRUE
1223528,TRUE
2005073,TRUE
1475481,TRUE
81499,TRUE
99117,TRUE
2033,TRUE
1236609,TRUE
1401690,TRUE
2341086,TRUE
39687,TRUE
110505,TRUE
1790,TRUE
319707,TRUE
28045,TRUE
1794,TRUE
146017,TRUE
1791,TRUE
1801,TRUE
222805,TRUE
75920,TRUE
1770,TRUE
1780,TRUE
146020,TRUE
1793,TRUE
36814,TRUE
1804,TRUE
182220,TRUE
83262,TRUE
1792,TRUE
84962,TRUE
110539,TRUE
1265312,TRUE
44454,TRUE
44010,TRUE
187102,TRUE
2038731,TRUE
1091046,TRUE
39694,TRUE
1209984,TRUE
292462,TRUE
1799,TRUE
146021,TRUE
1766,TRUE
39688,TRUE
258505,TRUE
28047,TRUE
141349,TRUE
1781,TRUE
2212479,TRUE
228230,TRUE
242737,TRUE
1226752,TRUE
37916,TRUE
1460372,TRUE
319709,TRUE
56689,TRUE
126673,TRUE
1226753,TRUE
1800,TRUE
39693,TRUE
1776,TRUE
146018,TRUE
2480908,TRUE
144550,TRUE
1777,TRUE
1782,TRUE
216929,TRUE
2341083,TRUE
169765,TRUE
39692,TRUE
49897,TRUE
39691,TRUE
525368,TRUE
1768,TRUE
53376,TRUE
1775,TRUE
190147,TRUE
1764,TRUE
29314,TRUE
1566886,TRUE
319706,TRUE
59813,TRUE
1807,TRUE
43304,TRUE
1778,TRUE
144549,TRUE
759412,TRUE
1810,TRUE
85688,TRUE
1784,TRUE
1227500,TRUE
929101,TRUE
1787,TRUE
76832,TRUE
220687,TRUE
220927,TRUE
53428,TRUE
326522,TRUE
28091,TRUE
1186196,TRUE
256,TRUE
683405,TRUE
220685,TRUE
375929,TRUE
225051,TRUE
1210070,TRUE
1348630,TRUE
2586965,TRUE
2576308,TRUE
59750,TRUE
1807133,TRUE
228600,TRUE
75922,TRUE
1788,TRUE
1206721,TRUE
37328,TRUE
2044521,TRUE
272919,TRUE
1223549,TRUE
95162,TRUE
2742683,TRUE
98668,TRUE
1783,TRUE
115979,TRUE
399,TRUE
1314752,TRUE
486,TRUE
497727,TRUE
1341646,TRUE
47839,TRUE
1789,TRUE
2259171,TRUE
53461,TRUE
150832,TRUE
33053,TRUE
53429,TRUE
28449,TRUE
300029,TRUE
561067,TRUE
220686,TRUE
39695,TRUE
2714855,TRUE
326523,TRUE
1824,TRUE
1917451,TRUE
2962693,TRUE
63128,TRUE
1314754,TRUE
745377,TRUE
282199,TRUE
1210071,TRUE
2706014,TRUE
485,TRUE
759415,TRUE
123783,TRUE
498371,TRUE
1807134,TRUE
1210067,TRUE
128945,TRUE
37327,TRUE
67774,TRUE
1210072,TRUE
263910,TRUE
348826,TRUE
646273,TRUE
269259,TRUE
1206723,TRUE
1820002,TRUE
37326,TRUE
1206736,TRUE
228599,TRUE
37332,TRUE
1246485,TRUE
1210080,TRUE
2800121,TRUE
1206735,TRUE
1769161,TRUE
45979,TRUE
2800120,TRUE
1325931,TRUE
253703,TRUE
67263,TRUE
109330,TRUE
1189325,TRUE
37330,TRUE
208602,TRUE
1936118,TRUE
109329,TRUE
694055,TRUE
1712872,TRUE
109465,TRUE
1206739,TRUE
43678,TRUE
141693,TRUE
228601,TRUE
391626,TRUE
1909734,TRUE
209247,TRUE
1246444,TRUE
220378,TRUE
1247,TRUE
941184,TRUE
179819,TRUE
209249,TRUE
867902,TRUE
273676,TRUE
1522140,TRUE
160826,TRUE
37333,TRUE
280618,TRUE
209246,TRUE
53430,TRUE
151,TRUE
46240,TRUE
227924,TRUE
515440,TRUE
1823,TRUE
248552,TRUE
252230,TRUE
60489,TRUE
96468,TRUE
1210098,TRUE
257275,TRUE
203799,TRUE
2742145,TRUE
211146,TRUE
228596,TRUE
2479765,TRUE
53432,TRUE
146802,TRUE
182710,TRUE
171401,TRUE
59839,TRUE
171693,TRUE
132249,TRUE
281714,TRUE
1820010,TRUE
43664,TRUE
1623396,TRUE
162170,TRUE
82346,TRUE
1210089,TRUE
1255632,TRUE
171404,TRUE
43665,TRUE
290586,TRUE
1045004,TRUE
1210096,TRUE
1210073,TRUE
187137,TRUE
2014,TRUE
124285,TRUE
1220566,TRUE
78058,TRUE
44251,TRUE
279208,TRUE
135193,TRUE
1220558,TRUE
268407,TRUE
200132,TRUE
225915,TRUE
1349777,TRUE
2013866,TRUE
257454,TRUE
103815,TRUE
93222,TRUE
1406,TRUE
1426,TRUE
43666,TRUE
237530,TRUE
200904,TRUE
172713,TRUE
1917181,TRUE
1820333,TRUE
207243,TRUE
130049,TRUE
754,TRUE
1122929,TRUE
1477,TRUE
78057,TRUE
83868,TRUE
189426,TRUE
1658519,TRUE
58172,TRUE
1945662,TRUE
883812,TRUE
159743,TRUE
77675,TRUE
49283,TRUE
1464,TRUE
221028,TRUE
747,TRUE
44252,TRUE
2048549,TRUE
44253,TRUE
212659,TRUE
208216,TRUE
1349779,TRUE
186116,TRUE
2020716,TRUE
61623,TRUE
198119,TRUE
1087481,TRUE
1220594,TRUE
1632018,TRUE
189425,TRUE
1468,TRUE
1220565,TRUE
114136,TRUE
1122925,TRUE
717606,TRUE
254788,TRUE
116718,TRUE
79264,TRUE
2010915,TRUE
2491866,TRUE
157839,TRUE
81857,TRUE
176291,TRUE
1701573,TRUE
59846,TRUE
2291846,TRUE
2006130,TRUE
971279,TRUE
117184,TRUE
254787,TRUE
1215385,TRUE
2489002,TRUE
169760,TRUE
81408,TRUE
1349794,TRUE
61624,TRUE
266,TRUE
1856807,TRUE
195749,TRUE
1255,TRUE
46632,TRUE
1478,TRUE
1855371,TRUE
110500,TRUE
78327,TRUE
1792311,TRUE
2170575,TRUE
112331,TRUE
161360,TRUE
54062,TRUE
1125966,TRUE
2602750,TRUE
221799,TRUE
228899,TRUE
173053,TRUE
198703,TRUE
71171,TRUE
200991,TRUE
29443,TRUE
936138,TRUE
1478153,TRUE
1122954,TRUE
1423144,TRUE
1676,TRUE
288,TRUE
208199,TRUE
1122956,TRUE
287,TRUE
69499,TRUE
386305,TRUE
201973,TRUE
1016997,TRUE
1434326,TRUE
2508867,TRUE
1521328,TRUE
146806,TRUE
98671,TRUE
301,TRUE
2699429,TRUE
163879,TRUE
309805,TRUE
1642646,TRUE
114090,TRUE
272241,TRUE
1703256,TRUE
571899,TRUE
28101,TRUE
151784,TRUE
1108801,TRUE
414049,TRUE
301141,TRUE
156979,TRUE
1977320,TRUE
192421,TRUE
246602,TRUE
244,TRUE
161361,TRUE
185641,TRUE
76760,TRUE
156203,TRUE
337094,TRUE
29435,TRUE
1846260,TRUE
85085,TRUE
1149133,TRUE
150123,TRUE
201975,TRUE
1174504,TRUE
47885,TRUE
1671,TRUE
71546,TRUE
60454,TRUE
1888912,TRUE
129847,TRUE
101689,TRUE
294,TRUE
29438,TRUE
296,TRUE
195748,TRUE
333,TRUE
1123015,TRUE
126157,TRUE
158890,TRUE
121277,TRUE
316,TRUE
1123021,TRUE
35616,TRUE
1806371,TRUE
1123025,TRUE
1273541,TRUE
1123383,TRUE
1848,TRUE
3141764,TRUE
57029,TRUE
874266,TRUE
53972,TRUE
197461,TRUE
75291,TRUE
153494,TRUE
1104324,TRUE
57487,TRUE
454194,TRUE
1123027,TRUE
384,TRUE
1715347,TRUE
76761,TRUE
1577474,TRUE
190721,TRUE
384616,TRUE
176598,TRUE
305977,TRUE
13773,TRUE
410359,TRUE
1867956,TRUE
33907,TRUE
119394,TRUE
29292,TRUE
1218114,TRUE
1341696,TRUE
39100,TRUE
1673,TRUE
2016530,TRUE
1236962,TRUE
33866,TRUE
2004705,TRUE
33887,TRUE
698757,TRUE
126156,TRUE
1609559,TRUE
1008460,TRUE
177758,TRUE
53953,TRUE
3060460,TRUE
54010,TRUE
156994,TRUE
1328866,TRUE
37331,TRUE
2309,TRUE
191292,TRUE
145458,TRUE
102227,TRUE
742450,TRUE
61013,TRUE
54011,TRUE
158891,TRUE
29449,TRUE
2488563,TRUE
2278,TRUE
153376,TRUE
54252,TRUE
2262,TRUE
1750,TRUE
2261,TRUE
57676,TRUE
70771,TRUE
52131,TRUE
391605,TRUE
396,TRUE
75289,TRUE
398,TRUE
1219010,TRUE
74031,TRUE
38312,TRUE
1833,TRUE
1295135,TRUE
37919,TRUE
1499,TRUE
29549,TRUE
101070,TRUE
1392640,TRUE
76305,TRUE
1325932,TRUE
2287,TRUE
1658620,TRUE
1829,TRUE
40990,TRUE
33008,TRUE
300028,TRUE
311410,TRUE
1349768,TRUE
43675,TRUE
189381,TRUE
1219027,TRUE
120962,TRUE
1336208,TRUE
77777,TRUE
439029,TRUE
1219023,TRUE
1828,TRUE
172042,TRUE
1219030,TRUE
2509153,TRUE
2286,TRUE
185139,TRUE
191497,TRUE
40988,TRUE
1981892,TRUE
1123072,TRUE
81569,TRUE
1933902,TRUE
1521,TRUE
633813,TRUE
85336,TRUE
1888910,TRUE
2697034,TRUE
44752,TRUE
183556,TRUE
93684,TRUE
218284,TRUE
169480,TRUE
1830,TRUE
1123069,TRUE
1303689,TRUE
1392641,TRUE
29396,TRUE
1715692,TRUE
2060666,TRUE
2893045,TRUE
1812262,TRUE
644107,TRUE
982,TRUE
193384,TRUE
150831,TRUE
159346,TRUE
198092,TRUE
194249,TRUE
758,TRUE
76731,TRUE
2591385,TRUE
1448136,TRUE
189382,TRUE
1702097,TRUE
42256,TRUE
49319,TRUE
1283279,TRUE
1660,TRUE
28042,TRUE
89367,TRUE
60921,TRUE
882084,TRUE
1949083,TRUE
1123251,TRUE
241145,TRUE
1838,TRUE
351205,TRUE
1123231,TRUE
1826607,TRUE
1653434,TRUE
1245522,TRUE
181487,TRUE
60920,TRUE
131111,TRUE
286802,TRUE
184065,TRUE
45670,TRUE
39122,TRUE
2703794,TRUE
33915,TRUE
290588,TRUE
79880,TRUE
240427,TRUE
24,TRUE
286804,TRUE
287099,TRUE
254759,TRUE
33960,TRUE
404433,TRUE
1120947,TRUE
228576,TRUE
129922,TRUE
205941,TRUE
1737515,TRUE
884107,TRUE
1816181,TRUE
157225,TRUE
76935,TRUE
132933,TRUE
215580,TRUE
995,TRUE
1123237,TRUE
29316,TRUE
1960294,TRUE
1245523,TRUE
131110,TRUE
1120946,TRUE
1469162,TRUE
76853,TRUE
166793,TRUE
430457,TRUE
459885,TRUE
418750,TRUE
38313,TRUE
52773,TRUE
2703793,TRUE
1949085,TRUE
62322,TRUE
146919,TRUE
2057,TRUE
1208342,TRUE
1281,TRUE
28454,TRUE
269672,TRUE
52001,TRUE
341027,TRUE
665571,TRUE
1280,TRUE
33050,TRUE
1311,TRUE
33052,TRUE
72758,TRUE
1285,TRUE
1326,TRUE
29385,TRUE
259,TRUE
768534,TRUE
29383,TRUE
114975,TRUE
869211,TRUE
269670,TRUE
33027,TRUE
1296,TRUE
1282,TRUE
525373,TRUE
29378,TRUE
399550,TRUE
224030,TRUE
1123264,TRUE
33018,TRUE
201829,TRUE
1294,TRUE
70255,TRUE
2249466,TRUE
94138,TRUE
214473,TRUE
71235,TRUE
13689,TRUE
155085,TRUE
1292,TRUE
84599,TRUE
1444306,TRUE
2044912,TRUE
145393,TRUE
2490858,TRUE
1859103,TRUE
246432,TRUE
29382,TRUE
1105256,TRUE
342451,TRUE
46126,TRUE
2280,TRUE
1293,TRUE
1591408,TRUE
29384,TRUE
1283,TRUE
1123285,TRUE
201828,TRUE
1154862,TRUE
1288,TRUE
888745,TRUE
176279,TRUE
1888195,TRUE
1328,TRUE
1334,TRUE
1329,TRUE
29389,TRUE
119602,TRUE
40041,TRUE
1313,TRUE
1095731,TRUE
1336,TRUE
315405,TRUE
525379,TRUE
1303,TRUE
1346,TRUE
1302,TRUE
1123300,TRUE
149015,TRUE
82348,TRUE
197614,TRUE
165758,TRUE
1123307,TRUE
28037,TRUE
76860,TRUE
1338,TRUE
1123302,TRUE
888833,TRUE
119224,TRUE
1337,TRUE
1348,TRUE
1123299,TRUE
1123306,TRUE
254785,TRUE
1123312,TRUE
1123301,TRUE
229549,TRUE
45634,TRUE
888746,TRUE
1309,TRUE
889204,TRUE
1891914,TRUE
246201,TRUE
1340,TRUE
1305,TRUE
1314,TRUE
2021971,TRUE
249567,TRUE
68180,TRUE
257758,TRUE
1307,TRUE
1911,TRUE
1912,TRUE
1054862,TRUE
51201,TRUE
66423,TRUE
888807,TRUE
1304,TRUE
35619,TRUE
1257027,TRUE
1308,TRUE
66424,TRUE
67273,TRUE
146819,TRUE
1236314,TRUE
1123318,TRUE
1303692,TRUE
1854571,TRUE
66893,TRUE
53446,TRUE
1349,TRUE
476551,TRUE
1343,TRUE
68228,TRUE
193461,TRUE
333384,TRUE
44032,TRUE
1889,TRUE
104205,TRUE
249581,TRUE
67332,TRUE
149016,TRUE
163361,TRUE
66894,TRUE
284044,TRUE
285529,TRUE
66869,TRUE
173858,TRUE
1807875,TRUE
67266,TRUE
1905,TRUE
1716141,TRUE
44060,TRUE
202862,TRUE
285578,TRUE
90079,TRUE
67267,TRUE
229486,TRUE
183763,TRUE
68042,TRUE
1887,TRUE
29303,TRUE
227882,TRUE
55404,TRUE
1970,TRUE
1934,TRUE
173861,TRUE
2171585,TRUE
557451,TRUE
59298,TRUE
1128682,TRUE
44061,TRUE
146820,TRUE
66859,TRUE
1469144,TRUE
1930,TRUE
985760,TRUE
1314751,TRUE
460873,TRUE
173862,TRUE
679936,TRUE
1294262,TRUE
1931,TRUE
364032,TRUE
65605,TRUE
1701085,TRUE
193462,TRUE
1124239,TRUE
53426,TRUE
146821,TRUE
161482,TRUE
59299,TRUE
73044,TRUE
1695161,TRUE
28034,TRUE
1914471,TRUE
471799,TRUE
249580,TRUE
2285,TRUE
226217,TRUE
304736,TRUE
188789,TRUE
66860,TRUE
82638,TRUE
1417980,TRUE
2729629,TRUE
156453,TRUE
44033,TRUE
3030992,TRUE
380763,TRUE
111955,TRUE
193460,TRUE
1972068,TRUE
1028566,TRUE
47303,TRUE
309806,TRUE
1076414,TRUE
75292,TRUE
1670455,TRUE
171121,TRUE
2049879,TRUE
85558,TRUE
1313299,TRUE
66431,TRUE
69656,TRUE
79882,TRUE
1952,TRUE
224436,TRUE
60443,TRUE
2024,TRUE
437529,TRUE
2590900,TRUE
1123367,TRUE
247482,TRUE
1123350,TRUE
104270,TRUE
869279,TRUE
108007,TRUE
2026,TRUE
288769,TRUE
1806172,TRUE
198093,TRUE
876478,TRUE
161154,TRUE
2164149,TRUE
84590,TRUE
104269,TRUE
2025,TRUE
747076,TRUE
159723,TRUE
1281767,TRUE
2184083,TRUE
73919,TRUE
317015,TRUE
557450,TRUE
292459,TRUE
2184419,TRUE
909926,TRUE
2173829,TRUE
278994,TRUE
104268,TRUE
1294259,TRUE
1123349,TRUE
224999,TRUE
2002775,TRUE
86170,TRUE
107401,TRUE
203471,TRUE
76113,TRUE
361277,TRUE
1123358,TRUE
1101373,TRUE
114249,TRUE
64642,TRUE
1712410,TRUE
1546155,TRUE
1937527,TRUE
34071,TRUE
53356,TRUE
290335,TRUE
285106,TRUE
1089548,TRUE
929,TRUE
2108365,TRUE
281456,TRUE
3380829,TRUE
1470181,TRUE
175696,TRUE
860788,TRUE
360241,TRUE
53501,TRUE
2756294,TRUE
2698687,TRUE
1089553,TRUE
96773,TRUE
335431,TRUE
1226730,TRUE
1123359,TRUE
525903,TRUE
696763,TRUE
29324,TRUE
108150,TRUE
40549,TRUE
29350,TRUE
47490,TRUE
29325,TRUE
291615,TRUE
57481,TRUE
1516,TRUE
1755,TRUE
2021,TRUE
28896,TRUE
340099,TRUE
62609,TRUE
1393035,TRUE
694059,TRUE
242698,TRUE
447593,TRUE
53422,TRUE
2006,TRUE
74714,TRUE
144786,TRUE
29323,TRUE
1757,TRUE
2325,TRUE
208304,TRUE
33950,TRUE
35699,TRUE
604099,TRUE
187311,TRUE
1517,TRUE
1050,TRUE
377615,TRUE
1312852,TRUE
46354,TRUE
1702242,TRUE
867682,TRUE
106578,TRUE
715028,TRUE
29329,TRUE
120958,TRUE
1293040,TRUE
411318,TRUE
2966552,TRUE
1073253,TRUE
1223522,TRUE
381751,TRUE
160385,TRUE
2264,TRUE
523849,TRUE
46223,TRUE
53952,TRUE
110163,TRUE
1121300,TRUE
184064,TRUE
1121335,TRUE
582419,TRUE
1291049,TRUE
71998,TRUE
187879,TRUE
46540,TRUE
172049,TRUE
2045280,TRUE
289377,TRUE
139207,TRUE
477696,TRUE
227597,TRUE
35749,TRUE
1495650,TRUE
155321,TRUE
277988,TRUE
187880,TRUE
2689387,TRUE
1382306,TRUE
195522,TRUE
340095,TRUE
75906,TRUE
28262,TRUE
187878,TRUE
227598,TRUE
1794699,TRUE
55802,TRUE
1505907,TRUE
732235,TRUE
1393122,TRUE
1331910,TRUE
54077,TRUE
163003,TRUE
2265,TRUE
342948,TRUE
71997,TRUE
71280,TRUE
1200300,TRUE
1123373,TRUE
399579,TRUE
2586643,TRUE
29351,TRUE
1550241,TRUE
84597,TRUE
54250,TRUE
3118333,TRUE
1965289,TRUE
90909,TRUE
311400,TRUE
2269,TRUE
1795632,TRUE
732234,TRUE
161156,TRUE
1302351,TRUE
39841,TRUE
932678,TRUE
1894989,TRUE
54262,TRUE
1128108,TRUE
1968839,TRUE
667014,TRUE
454188,TRUE
86166,TRUE
49899,TRUE
1123372,TRUE
638303,TRUE
72803,TRUE
380392,TRUE
412896,TRUE
1295125,TRUE
54255,TRUE
1111737,TRUE
1111738,TRUE
1123376,TRUE
1331911,TRUE
37926,TRUE
2045279,TRUE
1365176,TRUE
110164,TRUE
2137476,TRUE
1123371,TRUE
1123375,TRUE
54076,TRUE
49900,TRUE
412593,TRUE
644383,TRUE
54294,TRUE
99594,TRUE
103836,TRUE
937254,TRUE
1411117,TRUE
768679,TRUE
243274,TRUE
90323,TRUE
575256,TRUE
3069695,TRUE
2268139,TRUE
1411118,TRUE
1070889,TRUE
1490296,TRUE
1968895,TRUE
2303,TRUE
385682,TRUE
380685,TRUE
999894,TRUE
2020,TRUE
981385,TRUE
575186,TRUE
2828656,TRUE
93929,TRUE
1401547,TRUE
35622,TRUE
28195,TRUE
46541,TRUE
213588,TRUE
873078,TRUE
50339,TRUE
1382356,TRUE
28240,TRUE
261685,TRUE
500,TRUE
1936021,TRUE
2421,TRUE
1742923,TRUE
1123379,TRUE
760262,TRUE
335383,TRUE
867916,TRUE
117504,TRUE
633148,TRUE
1462921,TRUE
1123380,TRUE
55505,TRUE
2562988,TRUE
2047767,TRUE
184117,TRUE
117503,TRUE
309803,TRUE
2337,TRUE
555079,TRUE
1167092,TRUE
1508419,TRUE
660294,TRUE
2493090,TRUE
1313301,TRUE
1508420,TRUE
520767,TRUE
416555,TRUE
2790348,TRUE
520762,TRUE
1445971,TRUE
1930763,TRUE
88189,TRUE
532059,TRUE
171869,TRUE
271,TRUE
482827,TRUE
275,TRUE
240167,TRUE
274,TRUE
540988,TRUE
171864,TRUE
1330700,TRUE
1449080,TRUE
313007,TRUE
1214928,TRUE
37636,TRUE
57704,TRUE
361280,TRUE
1123394,TRUE
42777,TRUE
571898,TRUE
276,TRUE
1943576,TRUE
56957,TRUE
2047785,TRUE
153832,TRUE
367742,TRUE
1321609,TRUE
218144,TRUE
56956,TRUE
1869227,TRUE
88190,TRUE
166,TRUE
1661,TRUE
336261,TRUE
496831,TRUE
1977869,TRUE
2078690,TRUE
147577,TRUE
279810,TRUE
120370,TRUE
43064,TRUE
926,TRUE
47312,TRUE
228745,TRUE
1321610,TRUE
1123405,TRUE
1977868,TRUE
1763883,TRUE
44753,TRUE
332249,TRUE
118246,TRUE
227084,TRUE
1761908,TRUE
1917811,TRUE
59561,TRUE
171692,TRUE
302167,TRUE
407998,TRUE
51173,TRUE
367743,TRUE
545537,TRUE
1679495,TRUE
1293589,TRUE
2061,TRUE
292806,TRUE
2024554,TRUE
3119912,TRUE
1473,TRUE
337097,TRUE
164451,TRUE
679900,TRUE
1583,TRUE
1249,TRUE
1295370,TRUE
137591,TRUE
165096,TRUE
248906,TRUE
101059,TRUE
1629,TRUE
33007,TRUE
263476,TRUE
1572762,TRUE
1273429,TRUE
2528593,TRUE
1615,TRUE
120045,TRUE
63186,TRUE
2036821,TRUE
46256,TRUE
84407,TRUE
65505,TRUE
340172,TRUE
393090,TRUE
175570,TRUE
1293044,TRUE
61016,TRUE
164452,TRUE
89061,TRUE
143224,TRUE
280,TRUE
1219362,TRUE
1676614,TRUE
867917,TRUE
206045,TRUE
1295123,TRUE
1616,TRUE
110,TRUE
1293043,TRUE
1973259,TRUE
287098,TRUE
2483812,TRUE
72806,TRUE
281,TRUE
3119913,TRUE
106590,TRUE
1295371,TRUE
248907,TRUE
1620,TRUE
186280,TRUE
29318,TRUE
1295124,TRUE
248905,TRUE
1295372,TRUE
1169913,TRUE
480284,TRUE
263475,TRUE
325472,TRUE
163877,TRUE
186189,TRUE
79660,TRUE
